Ngày,Giá đóng,Giá điều chỉnh,Giá trị thay đổi,% thay đổi,Tổng KL GD,Tổng GT GD,Giá mở,Giá cao nhất,Giá thấp nhất
23/03/2017,48000.0,12360.0,1.9,4.12,"2,026,020",94930000000.0,46000.0,48000.0,45900.0
22/03/2017,46100.0,11870.0,-0.5,-1.07,"1,208,130",56170000000.0,46700.0,46750.0,46100.0
21/03/2017,46600.0,12000.0,0,0.00,"1,881,270",88300000000.0,46800.0,47250.0,46600.0
20/03/2017,46600.0,12000.0,0.7,1.53,"1,573,640",72950000000.0,45900.0,46700.0,45900.0
17/03/2017,45900.0,11820.0,0.2,0.44,"987,600",45420000000.0,45900.0,46300.0,45750.0
16/03/2017,45700.0,11770.0,0.15,0.33,"610,500",27880000000.0,45600.0,45900.0,45500.0
15/03/2017,45550.0,11730.0,-0.15,-0.33,"632,570",28860000000.0,45700.0,45900.0,45450.0
14/03/2017,45700.0,11770.0,-0.05,-0.11,"600,400",27530000000.0,45800.0,46200.0,45700.0
13/03/2017,45750.0,11780.0,-0.25,-0.54,"463,260",21270000000.0,46100.0,46300.0,45700.0
10/03/2017,46000.0,11840.0,0.5,1.10,"1,204,950",55450000000.0,46000.0,46400.0,45700.0
09/03/2017,45500.0,11720.0,-0.3,-0.66,"517,110",23640000000.0,45800.0,45900.0,45500.0
08/03/2017,45800.0,11790.0,0,0.00,"486,250",22270000000.0,45700.0,46000.0,45550.0
07/03/2017,45800.0,11790.0,-0.15,-0.33,"474,030",21680000000.0,46000.0,46000.0,45550.0
06/03/2017,45950.0,11830.0,0.3,0.66,"519,090",23830000000.0,45650.0,46100.0,45650.0
03/03/2017,45650.0,11750.0,0.2,0.44,"400,430",18230000000.0,45450.0,45900.0,45150.0
02/03/2017,45450.0,11700.0,-0.25,-0.55,"625,140",28490000000.0,45700.0,45900.0,45400.0
01/03/2017,45700.0,11770.0,-0.15,-0.33,"814,870",37190000000.0,45850.0,45900.0,45350.0
28/02/2017,45850.0,11810.0,-0.7,-1.50,"787,960",36510000000.0,46600.0,46800.0,45800.0
27/02/2017,46550.0,11990.0,0.55,1.20,"1,791,360",83370000000.0,46550.0,46900.0,46000.0
24/02/2017,46000.0,11840.0,0,0.00,"929,360",42590000000.0,46000.0,46100.0,45500.0
23/02/2017,46000.0,11840.0,0.2,0.44,"1,042,580",47940000000.0,45900.0,46350.0,45650.0
22/02/2017,45800.0,11790.0,0.4,0.88,"1,230,810",56470000000.0,45700.0,46300.0,45400.0
21/02/2017,45400.0,11690.0,0.35,0.78,"1,056,640",48050000000.0,45300.0,45900.0,45050.0
20/02/2017,45050.0,11600.0,-0.25,-0.55,"739,970",33450000000.000004,45300.0,45400.0,45000.0
17/02/2017,45300.0,11660.0,0,0.00,"816,130",36850000000.0,45200.0,45500.0,44900.0
16/02/2017,45300.0,11660.0,-0.7,-1.52,"1,114,930",51110000000.0,46000.0,46250.0,45300.0
15/02/2017,46000.0,11840.0,-0.4,-0.86,"1,155,260",53320000000.0,46500.0,46500.0,45800.0
14/02/2017,46400.0,11950.0,1.6,3.57,"1,942,460",88440000000.0,45000.0,46400.0,44900.0
13/02/2017,44800.0,11540.0,0.35,0.79,"843,490",37650000000.0,44600.0,44850.0,44400.0
10/02/2017,44450.0,11450.0,-0.1,-0.22,"615,430",27330000000.0,44500.0,44600.0,44250.0
09/02/2017,44550.0,11470.0,-0.05,-0.11,"796,670",35530000000.0,44600.0,44700.0,44500.0
08/02/2017,44600.0,11480.0,0.1,0.22,"580,940",25910000000.0,44600.0,44950.0,44450.0
07/02/2017,44500.0,11460.0,0.2,0.45,"919,390",40930000000.0,44250.0,44700.0,44250.0
06/02/2017,44300.0,11410.0,-0.4,-0.89,"553,780",24540000000.0,44500.0,44500.0,44200.0
03/02/2017,44700.0,11510.0,-0.2,-0.45,"497,380",22200000000.0,44700.0,44900.0,44400.0
02/02/2017,44900.0,11560.0,-0.2,-0.44,"487,480",21850000000.0,45200.0,45400.0,44600.0
25/01/2017,45100.0,11610.0,0.4,0.89,"421,770",18990000000.0,44900.0,45300.0,44650.0
24/01/2017,44700.0,11510.0,0.25,0.56,"280,500",12530000000.0,44700.0,44900.0,44300.0
23/01/2017,44450.0,11450.0,0.25,0.57,"457,700",20300000000.0,44400.0,44600.0,44200.0
20/01/2017,44200.0,11380.0,0.4,0.91,"662,850",29300000000.0,43800.0,44500.0,43750.0
19/01/2017,43800.0,11280.0,0,0.00,"589,210",25760000000.0,43800.0,44000.0,43450.0
18/01/2017,43800.0,11280.0,-0.6,-1.35,"496,120",21900000000.0,44700.0,44700.0,43800.0
17/01/2017,44400.0,11430.0,0.4,0.91,"521,250",23170000000.0,44000.0,44800.0,44000.0
16/01/2017,44000.0,11330.0,-0.9,-2.00,"896,110",39690000000.0,44900.0,44900.0,44000.0
13/01/2017,44900.0,11560.0,-1.05,-2.29,"1,640,150",74230000000.0,46100.0,46400.0,44700.0
12/01/2017,45950.0,11830.0,-0.15,-0.33,"540,350",24860000000.0,46100.0,46200.0,45850.0
11/01/2017,46100.0,11870.0,0.1,0.22,"740,990",34350000000.0,46300.0,46600.0,46100.0
10/01/2017,46000.0,11840.0,0.8,1.77,"1,045,680",47940000000.0,45250.0,46000.0,45150.0
09/01/2017,45200.0,11640.0,0.25,0.56,"501,610",22660000000.0,45050.0,45400.0,44900.0
06/01/2017,44950.0,11570.0,-0.15,-0.33,"799,750",36150000000.0,45200.0,45500.0,44950.0
05/01/2017,45100.0,11610.0,-0.15,-0.33,"613,870",27770000000.0,45200.0,45400.0,45100.0
04/01/2017,45250.0,11650.0,0.4,0.89,"1,022,560",46310000000.0,44800.0,45700.0,44700.0
03/01/2017,44850.0,11550.0,0.85,1.93,"1,013,070",45360000000.0,44850.0,44950.0,44300.0
30/12/2016,44000.0,11330.0,0.55,1.27,"1,643,340",72190000000.0,43600.0,44250.0,43350.0
29/12/2016,43450.0,11190.0,-0.15,-0.34,"376,220",16360000000.0,43800.0,43800.0,43300.0
28/12/2016,43600.0,11230.0,0.45,1.04,"864,320",37700000000.0,43250.0,43800.0,43250.0
27/12/2016,43150.0,11110.0,0.45,1.05,"789,970",34119999999.999996,42700.0,43500.0,42700.0
26/12/2016,42700.0,10990.0,0.05,0.12,"243,940",10410000000.0,42650.0,42900.0,42500.0
23/12/2016,42650.0,10980.0,0.1,0.24,"325,140",13860000000.0,42850.0,42850.0,42500.0
22/12/2016,42550.0,10960.0,0.05,0.12,"659,310",28230000000.0,42800.0,43200.0,42500.0
21/12/2016,42500.0,10940.0,-0.05,-0.12,"377,770",16070000000.0,42550.0,42750.0,42450.0
20/12/2016,42550.0,10960.0,-0.15,-0.35,"293,780",12520000000.0,42550.0,42900.0,42500.0
19/12/2016,42700.0,10990.0,0.6,1.43,"218,900",9310000000.0,42100.0,42700.0,42100.0
16/12/2016,42100.0,10840.0,0.25,0.60,"298,690",12520000000.0,41950.0,42100.0,41800.0
15/12/2016,41850.0,10780.0,-0.15,-0.36,"282,950",11860000000.0,42000.0,42100.0,41800.0
14/12/2016,42000.0,10810.0,0.2,0.48,"394,960",16550000000.0,41800.0,42200.0,41750.0
13/12/2016,41800.0,10760.0,-0.4,-0.95,"359,950",15120000000.0,42200.0,42350.0,41800.0
12/12/2016,42200.0,10870.0,-0.7,-1.63,"372,110",15780000000.0,43000.0,43000.0,42200.0
09/12/2016,42900.0,11050.0,0.65,1.54,"355,440",15240000000.0,42550.0,43500.0,42500.0
08/12/2016,42250.0,10880.0,0.15,0.36,"145,770",6170000000.0,42500.0,42500.0,42200.0
07/12/2016,42100.0,10840.0,-0.2,-0.47,"283,670",11980000000.0,42300.0,42500.0,42100.0
06/12/2016,42300.0,10890.0,-0.3,-0.70,"407,380",17350000000.0,42800.0,42850.0,42300.0
05/12/2016,42600.0,10970.0,-0.35,-0.81,"320,460",13740000000.0,43000.0,43200.0,42600.0
02/12/2016,42950.0,11060.0,-0.25,-0.58,"265,850",11450000000.0,43200.0,43350.0,42900.0
01/12/2016,43200.0,11120.0,-0.15,-0.35,"247,450",10740000000.0,43200.0,43800.0,43200.0
30/11/2016,43350.0,11160.0,0.2,0.46,"284,250",12240000000.0,43000.0,43350.0,42900.0
29/11/2016,43150.0,11110.0,-0.35,-0.80,"488,970",21070000000.0,43500.0,43500.0,42700.0
28/11/2016,43500.0,11200.0,-0.45,-1.02,"401,290",17490000000.0,43950.0,43950.0,43200.0
25/11/2016,43950.0,11320.0,-0.4,-0.90,"523,930",23070000000.0,44400.0,44400.0,43900.0
24/11/2016,44350.0,11420.0,0.4,0.91,"1,109,900",49300000000.0,43800.0,44750.0,43800.0
23/11/2016,43950.0,11320.0,0.85,1.97,"933,400",40810000000.0,43300.0,44100.0,43100.0
22/11/2016,43100.0,11100.0,0,0.00,"475,660",20510000000.0,43000.0,43350.0,43000.0
21/11/2016,43100.0,11100.0,0,0.00,"398,940",17220000000.0,43200.0,43400.0,42800.0
18/11/2016,43100.0,11100.0,0.5,1.17,"272,520",11650000000.0,42500.0,43150.0,42500.0
17/11/2016,42600.0,10970.0,-0.45,-1.05,"342,390",14660000000.0,43050.0,43050.0,42600.0
16/11/2016,43050.0,11080.0,-0.15,-0.35,"483,700",20880000000.0,43300.0,43400.0,42800.0
15/11/2016,43200.0,11120.0,0.45,1.05,"410,010",17560000000.0,42800.0,43200.0,42700.0
14/11/2016,42750.0,11010.0,-0.25,-0.58,"357,500",15300000000.0,42700.0,43000.0,42600.0
11/11/2016,43000.0,11070.0,0.3,0.70,"549,240",23700000000.0,42900.0,43450.0,42800.0
10/11/2016,42700.0,10990.0,0.5,1.18,"279,210",11930000000.0,42600.0,42900.0,42500.0
09/11/2016,42200.0,10870.0,-0.65,-1.52,"1,259,800",52830000000.0,42850.0,42850.0,41100.0
08/11/2016,42850.0,11030.0,0.05,0.12,"357,870",15370000000.0,42800.0,43250.0,42800.0
07/11/2016,42800.0,11020.0,0.65,1.54,"270,420",11480000000.0,42100.0,42900.0,42100.0
04/11/2016,42150.0,10850.0,0.15,0.36,"216,080",9120000000.0,42000.0,42400.0,42000.0
03/11/2016,42000.0,10810.0,-0.6,-1.41,"819,360",34410000000.0,42500.0,42500.0,41700.0
02/11/2016,42600.0,10970.0,-0.7,-1.62,"607,470",26120000000.0,43300.0,43400.0,42600.0
01/11/2016,43300.0,11150.0,-0.2,-0.46,"287,980",12490000000.0,43600.0,43600.0,43300.0
31/10/2016,43500.0,11200.0,-0.1,-0.23,"366,100",15990000000.0,43500.0,43900.0,43500.0
28/10/2016,43600.0,11230.0,0.4,0.93,"623,240",27070000000.0,43200.0,43600.0,43150.0
27/10/2016,43200.0,11120.0,0.2,0.47,"320,770",13820000000.0,43300.0,43300.0,43000.0
26/10/2016,43000.0,11070.0,-0.2,-0.46,"498,350",21480000000.0,43200.0,43600.0,42900.0
25/10/2016,43200.0,11120.0,0,0.00,"798,790",34620000000.0,43200.0,43900.0,42800.0
24/10/2016,43200.0,11120.0,-0.2,-0.46,"683,800",29660000000.0,43400.0,43600.0,43100.0
21/10/2016,43400.0,11170.0,-0.1,-0.23,"368,030",16030000000.000002,43500.0,43750.0,43400.0
20/10/2016,43500.0,11200.0,-0.35,-0.80,"452,160",19760000000.0,44100.0,44200.0,43450.0
19/10/2016,43850.0,11290.0,0.25,0.57,"484,690",21280000000.0,43500.0,44150.0,43500.0
18/10/2016,43600.0,11230.0,0.2,0.46,"461,070",20010000000.0,43400.0,43850.0,43000.0
17/10/2016,43400.0,11170.0,-0.45,-1.03,"799,570",34820000000.0,43900.0,43900.0,43400.0
14/10/2016,43850.0,11290.0,-0.15,-0.34,"556,120",24440000000.0,43900.0,44100.0,43800.0
13/10/2016,44000.0,11330.0,0.2,0.46,"455,610",20000000000.0,43700.0,44200.0,43400.0
12/10/2016,43800.0,11280.0,-0.7,-1.57,"737,050",32460000000.0,44400.0,44600.0,43700.0
11/10/2016,44500.0,11460.0,0.9,2.06,"1,576,130",68940000000.0,43600.0,44500.0,43150.0
10/10/2016,43600.0,11230.0,-1.45,-3.22,"2,105,790",93010000000.0,45050.0,45050.0,43600.0
07/10/2016,45050.0,11600.0,-1.05,-2.28,"2,656,510",120180000000.0,46150.0,46300.0,44700.0
06/10/2016,46100.0,11870.0,-0.7,-1.50,"808,750",37600000000.0,46800.0,46950.0,46100.0
05/10/2016,46800.0,12050.0,0,0.00,"482,560",22580000000.0,47000.0,47000.0,46650.0
04/10/2016,46800.0,12050.0,0.15,0.32,"1,945,280",91140000000.0,46900.0,47350.0,46000.0
03/10/2016,46650.0,12010.0,0,0.00,"1,063,670",49680000000.0,46700.0,47200.0,46300.0
30/09/2016,46650.0,12010.0,-0.7,-1.48,"1,725,770",81110000000.0,47400.0,47400.0,46650.0
29/09/2016,47350.0,12190.0,-0.55,-1.15,"1,885,090",89800000000.0,47600.0,48000.0,47100.0
28/09/2016,47900.0,12330.0,0.1,0.21,"1,675,680",80460000000.0,47650.0,48500.0,47600.0
27/09/2016,47800.0,12310.0,0,0.00,"2,011,410",95570000000.0,47750.0,47800.0,47300.0
26/09/2016,47800.0,12310.0,0.4,0.84,"1,938,720",92780000000.0,47600.0,48200.0,47600.0
23/09/2016,47400.0,12200.0,0.8,1.72,"2,331,180",110270000000.0,46800.0,47600.0,46800.0
22/09/2016,46600.0,12000.0,1.1,2.42,"2,821,740",130930000000.0,45500.0,47400.0,45500.0
21/09/2016,45500.0,11720.0,-0.15,-0.33,"872,200",39820000000.0,45700.0,45900.0,45400.0
20/09/2016,45650.0,11750.0,0.35,0.77,"1,374,570",62740000000.0,45500.0,45900.0,45200.0
19/09/2016,45300.0,11660.0,0.3,0.67,"944,500",42660000000.0,45400.0,45500.0,44800.0
16/09/2016,45000.0,11590.0,0.2,0.45,"855,440",38180000000.0,44500.0,45000.0,44400.0
15/09/2016,44800.0,11540.0,-0.7,-1.54,"1,111,400",50120000000.0,45500.0,45500.0,44500.0
14/09/2016,45500.0,11720.0,0.3,0.66,"1,283,090",58550000000.0,45150.0,45950.0,45000.0
13/09/2016,45200.0,11640.0,0.2,0.44,"1,151,590",51790000000.0,45000.0,45350.0,44500.0
12/09/2016,45000.0,11590.0,-0.7,-1.53,"1,220,220",55150000000.0,45500.0,45600.0,44900.0
09/09/2016,45700.0,11770.0,0.1,0.22,"1,833,910",84380000000.0,46000.0,46500.0,45500.0
08/09/2016,45600.0,11740.0,1.5,3.40,"3,243,480",147170000000.0,44400.0,46200.0,44200.0
07/09/2016,44100.0,11360.0,-0.1,-0.23,"1,332,450",58430000000.0,44100.0,44100.0,43500.0
06/09/2016,44200.0,11380.0,-0.3,-0.67,"1,385,380",61480000000.0,44400.0,44800.0,44200.0
05/09/2016,44500.0,11460.0,0,0.00,"964,870",42950000000.0,44500.0,44800.0,44100.0
01/09/2016,44500.0,11460.0,0.6,1.37,"2,145,860",95580000000.0,44300.0,45000.0,44000.0
31/08/2016,43900.0,11300.0,1.3,3.05,"3,190,540",139530000000.0,42900.0,44400.0,42700.0
30/08/2016,42600.0,10970.0,0,0.00,"529,860",22600000000.0,42500.0,42900.0,42500.0
29/08/2016,42600.0,10970.0,-0.4,-0.93,"996,310",42870000000.0,43200.0,43500.0,42600.0
26/08/2016,43000.0,11070.0,0.6,1.42,"2,217,420",95500000000.0,42400.0,43400.0,42400.0
25/08/2016,42400.0,10920.0,0.4,0.95,"601,280",25340000000.0,42100.0,42500.0,41900.0
24/08/2016,42000.0,10810.0,0.3,0.72,"749,230",31570000000.0,41800.0,42400.0,41800.0
23/08/2016,41700.0,10740.0,0.2,0.48,"443,570",18480000000.0,41800.0,41900.0,41400.0
22/08/2016,41500.0,10690.0,0.1,0.24,"944,470",39550000000.0,42000.0,42100.0,41500.0
19/08/2016,42400.0,10660.0,-0.7,-1.62,"662,470",28310000000.0,43300.0,43300.0,42400.0
18/08/2016,43100.0,10840.0,-0.1,-0.23,"1,044,090",45340000000.0,43200.0,44000.0,43000.0
17/08/2016,43200.0,10860.0,0.5,1.17,"1,354,570",58270000000.0,42700.0,43500.0,42500.0
16/08/2016,42700.0,10740.0,1.1,2.64,"1,933,670",82270000000.0,42000.0,43000.0,41600.0
15/08/2016,41600.0,10460.0,0,0.00,"281,220",11690000000.0,41600.0,41700.0,41500.0
12/08/2016,41600.0,10460.0,-0.2,-0.48,"527,660",22100000000.0,42000.0,42400.0,41500.0
11/08/2016,41800.0,10510.0,0.7,1.70,"585,310",24380000000.0,41300.0,41800.0,41200.0
10/08/2016,41100.0,10330.0,0.2,0.49,"236,760",9700000000.0,40700.0,41100.0,40700.0
09/08/2016,40900.0,10280.0,0.3,0.74,"271,030",11060000000.0,40800.0,40900.0,40600.0
08/08/2016,40600.0,10210.0,0.1,0.25,"274,690",11200000000.0,40700.0,41000.0,40600.0
05/08/2016,40500.0,10180.0,0.1,0.25,"461,730",18650000000.0,40400.0,40700.0,40200.0
04/08/2016,40400.0,10160.0,-0.1,-0.25,"340,270",13800000000.0,40500.0,40800.0,40400.0
03/08/2016,40500.0,10180.0,-0.1,-0.25,"467,420",18960000000.0,40600.0,40800.0,40400.0
02/08/2016,40600.0,10210.0,-0.5,-1.22,"806,630",32890000000.0,41100.0,41100.0,40500.0
01/08/2016,41100.0,10330.0,0.1,0.24,"419,730",17240000000.0,41000.0,41300.0,40800.0
29/07/2016,41000.0,10310.0,-0.3,-0.73,"241,530",9940000000.0,41300.0,41400.0,41000.0
28/07/2016,41300.0,10380.0,0,0.00,"512,680",21210000000.0,41300.0,41700.0,41200.0
27/07/2016,41300.0,10380.0,0.4,0.98,"554,520",22950000000.0,41300.0,41700.0,41200.0
26/07/2016,40900.0,10280.0,-0.2,-0.49,"469,520",19240000000.0,41100.0,41200.0,40800.0
25/07/2016,41100.0,10330.0,-0.2,-0.48,"375,880",15510000000.0,41300.0,41400.0,41100.0
22/07/2016,41300.0,10380.0,-0.3,-0.72,"958,530",39520000000.0,41500.0,41500.0,40900.0
21/07/2016,41600.0,10460.0,0,0.00,"448,120",18700000000.0,41700.0,42000.0,41500.0
20/07/2016,41600.0,10460.0,-0.3,-0.72,"575,060",24040000000.0,41900.0,42100.0,41600.0
19/07/2016,41900.0,10530.0,-0.7,-1.64,"1,148,610",48500000000.0,42700.0,42700.0,41700.0
18/07/2016,42600.0,10710.0,0,0.00,"578,400",24580000000.0,42500.0,42700.0,42200.0
15/07/2016,42600.0,10710.0,-0.4,-0.93,"730,200",31270000000.0,42900.0,43200.0,42600.0
14/07/2016,43000.0,10810.0,0.1,0.23,"1,880,280",81700000000.0,43000.0,43900.0,42900.0
13/07/2016,42900.0,10790.0,0.3,0.70,"751,090",32229999999.999996,42600.0,43300.0,42600.0
12/07/2016,42600.0,10710.0,0,0.00,"744,580",31590000000.0,42600.0,43000.0,42000.0
11/07/2016,42600.0,10710.0,-1,-2.29,"1,035,540",44950000000.0,43700.0,44000.0,42600.0
08/07/2016,43600.0,10960.0,0.3,0.69,"1,594,930",69730000000.0,43400.0,44400.0,43400.0
07/07/2016,43300.0,10890.0,1,2.36,"1,592,870",68920000000.0,42700.0,43900.0,42400.0
06/07/2016,42300.0,10630.0,0.1,0.24,"602,040",25410000000.0,42100.0,42500.0,41900.0
05/07/2016,42200.0,10610.0,-0.3,-0.71,"791,050",33580000000.0,42500.0,42700.0,42200.0
04/07/2016,42500.0,10680.0,0.6,1.43,"863,920",36700000000.0,42000.0,42700.0,42000.0
01/07/2016,41900.0,10530.0,0.1,0.24,"579,110",24360000000.0,42000.0,42300.0,41800.0
30/06/2016,41800.0,10510.0,-0.2,-0.48,"669,690",28280000000.0,42500.0,42600.0,41800.0
29/06/2016,42000.0,10560.0,0.8,1.94,"1,250,570",52300000000.0,41100.0,42500.0,41100.0
28/06/2016,41200.0,10360.0,0,0.00,"328,400",13520000000.0,41200.0,41400.0,41000.0
27/06/2016,41200.0,10360.0,0.3,0.73,"587,560",23940000000.0,40900.0,41400.0,40200.0
24/06/2016,40900.0,10280.0,-1,-2.39,"2,562,810",104280000000.0,41700.0,41700.0,39100.0
23/06/2016,41900.0,10530.0,-0.5,-1.18,"826,170",34800000000.0,42300.0,42400.0,41900.0
22/06/2016,42400.0,10660.0,-0.3,-0.70,"300,480",12800000000.0,42500.0,42900.0,42400.0
21/06/2016,42700.0,10740.0,0,0.00,"1,442,710",62470000000.0,42900.0,43800.0,42600.0
20/06/2016,42700.0,10740.0,2.3,5.69,"1,877,120",78270000000.0,40500.0,42900.0,40400.0
17/06/2016,40400.0,10160.0,0,0.00,"206,120",8330000000.0,40400.0,40500.0,40300.0
16/06/2016,40400.0,10160.0,0.1,0.25,"359,320",14540000000.0,40500.0,40600.0,40300.0
15/06/2016,40300.0,10130.0,-0.2,-0.49,"414,560",16730000000.0,40500.0,40500.0,40200.0
14/06/2016,40500.0,10180.0,0.1,0.25,"242,560",9790000000.0,40300.0,40500.0,40300.0
13/06/2016,40400.0,10160.0,-0.1,-0.25,"237,230",9590000000.0,40500.0,40500.0,40400.0
10/06/2016,40500.0,10180.0,0,0.00,"475,190",19270000000.0,40400.0,40600.0,40400.0
09/06/2016,40500.0,10180.0,-0.2,-0.49,"325,390",13200000000.0,40700.0,40700.0,40500.0
08/06/2016,40700.0,10230.0,0.2,0.49,"516,630",20950000000.0,40500.0,40700.0,40400.0
07/06/2016,40500.0,10180.0,0.1,0.25,"559,610",22580000000.0,40600.0,40600.0,40200.0
06/06/2016,40400.0,10160.0,-0.3,-0.74,"754,110",30510000000.0,40700.0,40700.0,40200.0
03/06/2016,40700.0,10230.0,-0.1,-0.25,"400,290",16300000000.0,40900.0,40900.0,40600.0
02/06/2016,40800.0,10260.0,0,0.00,"318,100",12980000000.0,41000.0,41000.0,40700.0
01/06/2016,40800.0,10260.0,0,0.00,"519,620",21250000000.0,41000.0,41000.0,40800.0
31/05/2016,40800.0,10260.0,-0.3,-0.73,"589,350",24140000000.0,41200.0,41200.0,40800.0
30/05/2016,41100.0,10330.0,0.1,0.24,"447,160",18420000000.0,41000.0,41400.0,41000.0
27/05/2016,41000.0,10310.0,0.56,1.38,"543,580",22230000000.0,40800.0,41100.0,40400.0
26/05/2016,47500.0,10170.0,-0.2,-0.42,"1,328,870",63340000000.0,47800.0,47900.0,47500.0
25/05/2016,47700.0,10210.0,0,0.00,"598,370",28550000000.0,47800.0,47900.0,47600.0
24/05/2016,47700.0,10210.0,-0.1,-0.21,"369,180",17660000000.0,47900.0,48000.0,47700.0
23/05/2016,47800.0,10230.0,-0.1,-0.21,"345,150",16550000000.0,48300.0,48300.0,47800.0
20/05/2016,47900.0,10250.0,0.2,0.42,"485,060",23170000000.0,47700.0,47900.0,47700.0
19/05/2016,47700.0,10210.0,0,0.00,"186,020",8880000000.0,48000.0,48000.0,47600.0
18/05/2016,47700.0,10210.0,0.1,0.21,"692,880",33250000000.0,48000.0,48400.0,47700.0
17/05/2016,47600.0,10190.0,0.3,0.63,"354,380",16860000000.0,47400.0,47800.0,47300.0
16/05/2016,47300.0,10120.0,-0.1,-0.21,"310,390",14690000000.0,47400.0,47500.0,47200.0
13/05/2016,47400.0,10140.0,0,0.00,"393,240",18630000000.0,47500.0,47600.0,47200.0
12/05/2016,47400.0,10140.0,-0.3,-0.63,"412,430",19600000000.0,47900.0,47900.0,47400.0
11/05/2016,47700.0,10210.0,0.4,0.85,"290,200",13810000000.0,47700.0,47800.0,47300.0
10/05/2016,47300.0,10120.0,0.1,0.21,"465,650",22010000000.0,47100.0,47500.0,47000.0
09/05/2016,47200.0,10100.0,-0.3,-0.63,"605,810",28760000000.0,47600.0,47800.0,47200.0
06/05/2016,47500.0,10170.0,-0.3,-0.63,"693,360",33070000000.0,47800.0,48000.0,47500.0
05/05/2016,47800.0,10230.0,-0.3,-0.62,"908,780",43620000000.0,47900.0,48400.0,47800.0
04/05/2016,48100.0,10290.0,-0.5,-1.03,"771,190",36930000000.0,48200.0,48300.0,47700.0
29/04/2016,48600.0,10400.0,0.2,0.41,"614,320",29790000000.0,48400.0,48700.0,48300.0
28/04/2016,48400.0,10360.0,0.7,1.47,"3,007,080",145780000000.0,48000.0,49300.0,47700.0
27/04/2016,47700.0,10210.0,-0.2,-0.42,"593,060",28330000000.0,48000.0,48100.0,47500.0
26/04/2016,47900.0,10250.0,0,0.00,"333,520",15930000000.0,47900.0,48000.0,47500.0
25/04/2016,47900.0,10250.0,0.1,0.21,"562,230",27000000000.0,48000.0,48300.0,47800.0
22/04/2016,47800.0,10230.0,0.5,1.06,"829,700",39370000000.0,47300.0,47800.0,47100.0
21/04/2016,47300.0,10120.0,0.2,0.42,"496,340",23460000000.0,47300.0,47500.0,47100.0
20/04/2016,47100.0,10080.0,0.1,0.21,"878,290",41310000000.0,47000.0,47200.0,46900.0
19/04/2016,47000.0,10060.0,-0.2,-0.42,"545,970",25810000000.0,47200.0,47500.0,47000.0
15/04/2016,47200.0,10100.0,-0.3,-0.63,"712,110",33820000000.0,47600.0,47700.0,47200.0
14/04/2016,47500.0,10170.0,-0.1,-0.21,"572,360",27250000000.0,47500.0,47800.0,47500.0
13/04/2016,47600.0,10190.0,-0.1,-0.21,"568,090",27060000000.0,47600.0,47800.0,47500.0
12/04/2016,47700.0,10210.0,-0.2,-0.42,"393,630",18790000000.0,48000.0,48000.0,47500.0
11/04/2016,47900.0,10250.0,0.3,0.63,"814,800",38980000000.0,47800.0,48200.0,47500.0
08/04/2016,47600.0,10190.0,-0.2,-0.42,"312,220",14920000000.0,47600.0,48000.0,47600.0
07/04/2016,47800.0,10230.0,0.4,0.84,"485,800",23140000000.0,47500.0,47900.0,47400.0
06/04/2016,47400.0,10140.0,0.4,0.85,"288,080",13580000000.0,47000.0,47400.0,46900.0
05/04/2016,47000.0,10060.0,0.2,0.43,"286,440",13430000000.0,46800.0,47200.0,46700.0
04/04/2016,46800.0,10020.0,0,0.00,"370,410",17350000000.0,46700.0,47000.0,46700.0
01/04/2016,46800.0,10020.0,-0.3,-0.64,"530,180",24880000000.0,47100.0,47200.0,46700.0
31/03/2016,47100.0,10080.0,-0.4,-0.84,"623,130",29580000000.0,47500.0,48000.0,47100.0
30/03/2016,47500.0,10170.0,0,0.00,"595,920",28290000000.0,47500.0,47900.0,47200.0
29/03/2016,47500.0,10170.0,-0.5,-1.04,"731,100",34840000000.0,48000.0,48000.0,47400.0
28/03/2016,48000.0,10270.0,0.1,0.21,"402,090",19300000000.0,48300.0,48300.0,47900.0
25/03/2016,47900.0,10250.0,-0.5,-1.03,"1,134,790",54440000000.0,48200.0,48400.0,47600.0
24/03/2016,48400.0,10360.0,-0.3,-0.62,"831,940",40420000000.0,48800.0,48900.0,48400.0
23/03/2016,48700.0,10420.0,0,0.00,"573,490",27920000000.0,48700.0,49000.0,48500.0
22/03/2016,48700.0,10420.0,-0.5,-1.02,"630,690",30830000000.0,49000.0,49100.0,48700.0
21/03/2016,49200.0,10530.0,-0.1,-0.20,"708,370",34920000000.0,49300.0,49500.0,49000.0
18/03/2016,49300.0,10550.0,0.8,1.65,"2,537,440",125570000000.0,49000.0,49900.0,49000.0
17/03/2016,48500.0,10380.0,0,0.00,"630,200",30720000000.0,48500.0,48900.0,48500.0
16/03/2016,48500.0,10380.0,0,0.00,"492,970",23920000000.0,48500.0,48700.0,48400.0
15/03/2016,48500.0,10380.0,-0.2,-0.41,"545,350",26600000000.0,48900.0,49100.0,48500.0
14/03/2016,48700.0,10420.0,0.2,0.41,"1,011,740",49630000000.0,49000.0,49400.0,48700.0
11/03/2016,48500.0,10380.0,0.3,0.62,"752,610",36600000000.0,48400.0,48900.0,48400.0
10/03/2016,48200.0,10320.0,0.2,0.42,"278,390",13390000000.0,48000.0,48300.0,47900.0
09/03/2016,48000.0,10270.0,0,0.00,"406,000",19490000000.0,47800.0,48200.0,47800.0
