params,mean_fit_time,mean_score_time,mean_test_score,rank_test_score
{'var_smoothing': 0.0012328467394420659},0.0012092113494873047,0.0007014751434326171,0.9666666666666666,1
{'var_smoothing': 0.0015199110829529332},0.0005028724670410156,0.001008462905883789,0.9666666666666666,1
{'var_smoothing': 0.001873817422860383},0.0008002758026123047,0.0009999752044677734,0.9666666666666666,1
{'var_smoothing': 0.0023101297000831605},0.0005009651184082031,0.0007081985473632813,0.9666666666666666,1
{'var_smoothing': 0.002848035868435802},0.0008015155792236329,0.001000213623046875,0.9666666666666666,1
{'var_smoothing': 0.003511191734215131},0.0009076595306396484,0.0012031078338623046,0.9666666666666666,1
{'var_smoothing': 0.004328761281083057},0.001109743118286133,0.00019960403442382814,0.9666666666666666,1
{'var_smoothing': 0.006579332246575682},0.00039992332458496096,0.0007994651794433593,0.9666666666666666,1
{'var_smoothing': 8.111308307896873e-06},0.0008014202117919922,0.0005014419555664062,0.9666666666666666,1
{'var_smoothing': 0.008111308307896872},0.0008081436157226562,0.0005009651184082031,0.9666666666666666,1
{'var_smoothing': 0.01},0.0008015632629394531,0.00020031929016113282,0.9666666666666666,1
{'var_smoothing': 0.012328467394420659},0.0004956245422363282,0.0007030963897705078,0.9666666666666666,1
{'var_smoothing': 0.01519911082952933},0.000994253158569336,0.000708770751953125,0.9666666666666666,1
{'var_smoothing': 0.01873817422860384},0.0011020183563232421,0.0004925251007080079,0.9666666666666666,1
{'var_smoothing': 0.02310129700083159},0.0007997989654541015,0.0004001140594482422,0.9666666666666666,1
{'var_smoothing': 0.02848035868435802},0.0005999088287353515,0.0007997989654541015,0.9666666666666666,1
{'var_smoothing': 0.03511191734215131},0.0009998798370361329,0.00039997100830078123,0.9666666666666666,1
{'var_smoothing': 0.0008111308307896872},0.0008085250854492187,0.0006016254425048828,0.9666666666666666,1
{'var_smoothing': 0.0006579332246575676},0.0007998943328857422,0.0004000663757324219,0.9666666666666666,1
{'var_smoothing': 0.0005336699231206307},0.0011035442352294923,0.00019979476928710938,0.9666666666666666,1
{'var_smoothing': 0.0004328761281083057},0.0007010936737060547,0.0004062652587890625,0.9666666666666666,1
{'var_smoothing': 1e-05},0.0008924484252929687,0.0004002571105957031,0.9666666666666666,1
{'var_smoothing': 1.2328467394420658e-05},0.0006038665771484375,0.0009016513824462891,0.9666666666666666,1
{'var_smoothing': 1.5199110829529332e-05},0.0010013580322265625,0.0003015041351318359,0.9666666666666666,1
{'var_smoothing': 1.873817422860383e-05},0.000690460205078125,0.0007194995880126954,0.9666666666666666,1
{'var_smoothing': 2.310129700083158e-05},0.00019559860229492187,0.0007016181945800782,0.9666666666666666,1
{'var_smoothing': 3.511191734215127e-05},0.0009203910827636719,0.0004878044128417969,0.9666666666666666,1
{'var_smoothing': 4.328761281083062e-05},0.001016521453857422,0.0008008480072021484,0.9666666666666666,1
{'var_smoothing': 5.3366992312063123e-05},0.0009284496307373046,0.0005059719085693359,0.9666666666666666,1
{'var_smoothing': 6.579332246575683e-05},0.001105928421020508,0.0003996372222900391,0.9666666666666666,1
{'var_smoothing': 8.111308307896872e-05},0.00039033889770507814,0.0006278038024902343,0.9666666666666666,1
{'var_smoothing': 0.0001},0.0003162860870361328,0.0009167671203613281,0.9666666666666666,1
{'var_smoothing': 0.0001232846739442066},0.0007183074951171875,0.0009029388427734375,0.9666666666666666,1
{'var_smoothing': 0.0001519911082952933},0.0014180660247802735,0.00028719902038574217,0.9666666666666666,1
{'var_smoothing': 0.0001873817422860383},0.0004845142364501953,0.0008328437805175781,0.9666666666666666,1
{'var_smoothing': 0.0002310129700083158},0.0009102344512939454,0.0005994796752929688,0.9666666666666666,1
{'var_smoothing': 0.0002848035868435802},0.0014180660247802735,0.00028719902038574217,0.9666666666666666,1
{'var_smoothing': 0.0003511191734215131},0.001001119613647461,0.0007082939147949219,0.9666666666666666,1
{'var_smoothing': 1e-09},0.0007993221282958984,0.000599527359008789,0.9666666666666666,1
